Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld	Earnings (USD)
2025-06-28	2025-05	YouTube (Ads)	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	2	100	Song	US	0	0.00480633
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	79	75	Song	GB	0	0.75381490
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	2	75	Song	HU	0	0.00840885
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	3	75	Song	IL	0	0.01283661
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	20	75	Song	IN	0	0.02287170
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	KZ	0	0.00175201
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	4	75	Song	MY	0	0.01201735
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	3	75	Song	NG	0	0.00048621
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	6	75	Song	PL	0	0.02465734
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	5	75	Song	QA	0	0.03503919
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	69	75	Song	RU	0	0.11306109
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	47	75	Song	SA	0	0.38399162
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	2	75	Song	SE	0	0.01667882
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	TH	0	0.00312747
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	5	75	Song	TR	0	0.00199843
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	TW	0	0.00370931
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	4	75	Song	NA	0	0.01050005
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	MA	0	0.00492902
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	KW	0	0.00621828
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	OM	0	0.00187276
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	2	75	Song	BH	0	0.01259706
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	541	75	Song	US	0	2.47447703
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	6	75	Song	JO	0	0.03651018
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	5	75	Song	UA	0	0.01299532
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	BB	0	0.00421652
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	MN	0	0.00461627
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	KE	0	0.00279676
2025-06-01	2025-04	Apple Music	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	34	75	Song	ZA	0	0.07057335
2025-06-01	2025-04	Tidal	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	PL	0	0.00541605
2025-06-01	2025-04	Tidal	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	6	75	Song	US	0	0.05196412
2025-06-04	2025-03	NetEase	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	2	75	Song	US	0	0.00063534
2025-06-04	2025-04	Pandora	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	US	0	0.00212765
2025-06-04	2025-04	Pandora	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	5	75	Song	US	0	0.01213911
2025-06-04	2025-04	Pandora	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	67	75	Song	US	0	0.07100622
2025-06-04	2025-04	Pandora	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	2	75	Song	US	0	0.00343924
2025-06-04	2025-04	Pandora	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	28	75	Song	US	0	0.06110025
2025-06-04	2025-04	Pandora	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	2	75	Song	US	0	0.00008015
2025-06-04	2025-04	Pandora	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	US	0	0.00344822
2025-06-04	2025-04	Pandora	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	US	0	0.00368439
2025-06-04	2025-04	Pandora	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	80	75	Song	US	0	0.31694061
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	94	75	Song	GB	0	-0.10075178
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	2	75	Song	BH	0	-0.00110230
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	UY	0	-0.00000635
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	VE	0	-0.00048245
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	5	75	Song	TN	0	-0.00026040
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	MU	0	-0.00041575
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	PA	0	-0.00059673
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	2	75	Song	DZ	0	-0.00000037
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	AZ	0	-0.00000052
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	LY	0	-0.00000000
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	4	75	Song	GE	0	-0.00049687
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	4	75	Song	KE	0	-0.00040212
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	30	75	Song	IN	0	-0.00388919
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	2	75	Song	NE	0	-0.00067183
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	4	75	Song	GH	0	-0.00026272
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	119	75	Song	EG	0	-0.01982432
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	42	75	Song	MA	0	-0.00890235
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	14	75	Song	UA	0	-0.00228703
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	2	75	Song	KW	0	-0.00140502
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	2	75	Song	PS	0	-0.00101566
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	436	75	Song	US	0	-0.36860273
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	29	75	Song	NG	0	-0.00186778
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	3	75	Song	LB	0	-0.00157287
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	CR	0	-0.00047570
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	3	75	Song	JO	0	-0.00149775
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	TT	0	-0.00061884
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	2	75	Song	KR	0	-0.00113243
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	JM	0	-0.00055336
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	CV	0	-0.00030931
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	OM	0	-0.00065052
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	2	75	Song	KZ	0	-0.00068697
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	QA	0	-0.00070102
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	3	75	Song	MW	0	-0.00029430
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	ME	0	-0.00061399
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	12	75	Song	PK	0	-0.00151651
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	26	75	Song	AE	0	-0.01596689
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	66	75	Song	AU	0	-0.04697975
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	176	75	Song	DE	0	-0.14648172
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	16	75	Song	BG	0	-0.00549516
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	5	75	Song	CO	0	-0.00093863
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	192	75	Song	FR	0	-0.16549377
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	SI	0	-0.00056187
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	HR	0	-0.00059807
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	BA	0	-0.00000875
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	8	75	Song	TW	0	-0.00274400
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	5	75	Song	CL	0	-0.00125125
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	LV	0	-0.00065455
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	48	75	Song	GR	0	-0.02536278
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	4	75	Song	JP	0	-0.00306363
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	11	75	Song	NZ	0	-0.00969811
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	5	75	Song	MT	0	-0.00284605
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	6	75	Song	RS	0	-0.00060394
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	5	75	Song	VN	0	-0.00096469
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	9	75	Song	MY	0	-0.00250628
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	22	75	Song	SE	0	-0.02150941
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	6	75	Song	SG	0	-0.00402347
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	9	75	Song	AR	0	-0.00243292
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	17	75	Song	AT	0	-0.01438581
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	5	75	Song	ID	0	-0.00069044
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	MK	0	-0.00059431
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	3	75	Song	NO	0	-0.00316455
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	3	75	Song	PH	0	-0.00064446
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	5	75	Song	SK	0	-0.00209422
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	14	75	Song	MX	0	-0.00385142
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	21	75	Song	ES	0	-0.01476180
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	5	75	Song	IE	0	-0.00444669
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	27	75	Song	BE	0	-0.02541853
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	29	75	Song	IT	0	-0.02185274
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	8	75	Song	PT	0	-0.00329859
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	9	75	Song	DK	0	-0.00895281
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	4	75	Song	FI	0	-0.00375975
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	6	75	Song	CZ	0	-0.00350694
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	4	75	Song	LT	0	-0.00273638
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	46	75	Song	TR	0	-0.00649582
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	32	75	Song	PL	0	-0.01434046
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	29	75	Song	CH	0	-0.03889160
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	15	75	Song	IL	0	-0.01000603
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	3	75	Song	EE	0	-0.00152535
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	4	75	Song	CY	0	-0.00312313
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	33	75	Song	BR	0	-0.01288157
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	20	75	Song	RO	0	-0.00829773
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	34	75	Song	ZA	0	-0.00505844
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	32	75	Song	NL	0	-0.03110526
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	127	75	Song	CA	0	-0.07505517
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	12	75	Song	HU	0	-0.00430243
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	12	75	Song	SA	0	-0.00524475
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	31	75	Song	MX	0	0.02538875
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	11	75	Song	RS	0	0.00574256
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	3	75	Song	LV	0	0.00822138
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	6	75	Song	CO	0	0.00373503
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	14	75	Song	AR	0	0.01501596
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	12	75	Song	LT	0	0.03059540
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	132	75	Song	AE	0	0.26510984
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	110	75	Song	ES	0	0.35783259
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	176	75	Song	SA	0	0.39156679
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	2	75	Song	HK	0	0.00840835
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	BA	0	0.00002929
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	101	75	Song	AT	0	0.35152568
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	LK	0	0.00160430
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	16	75	Song	FI	0	0.06754337
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	5	75	Song	IE	0	0.01491084
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	36	75	Song	BG	0	0.02383098
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	IS	0	0.00671531
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	4	75	Song	EE	0	0.00871336
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	6	75	Song	ID	0	0.00285189
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	40	75	Song	NO	0	0.16878561
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	5	75	Song	MK	0	0.00546513
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	109	75	Song	CH	0	0.55414372
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	136	75	Song	NL	0	0.47201519
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	16	75	Song	TW	0	0.01849682
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	42	75	Song	PL	0	0.06029645
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	7	75	Song	CY	0	0.01290934
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	461	75	Song	AU	0	1.14453923
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	12	75	Song	CZ	0	0.02619004
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	61	75	Song	NZ	0	0.18090573
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	2	75	Song	SI	0	0.00116057
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	125	75	Song	TR	0	0.05340193
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	103	75	Song	ZA	0	0.03213249
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	ME	0	0.00261582
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	379	75	Song	FR	0	1.05099968
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	71	75	Song	SE	0	0.24691286
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	25	75	Song	HU	0	0.04263280
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	7	75	Song	MT	0	0.02286599
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	25	75	Song	PK	0	0.01131883
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	7	75	Song	SG	0	0.01836672
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	9	75	Song	HR	0	0.01569231
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	97	75	Song	DK	0	0.52868173
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	14	75	Song	CL	0	0.00935094
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	2	75	Song	BD	0	0.00070823
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	1	75	Song	AL	0	0.00001034
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	5	75	Song	VN	0	0.00417703
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	36	75	Song	MY	0	0.02334590
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	7	75	Song	SK	0	0.01142653
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	74	75	Song	PT	0	0.11409041
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	73	75	Song	GR	0	0.15619850
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	13	75	Song	PH	0	0.00568828
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	38	75	Song	IL	0	0.09720048
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	569	75	Song	DE	0	1.59946546
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	67	75	Song	IT	0	0.14296175
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	97	75	Song	BR	0	0.12852479
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	25	75	Song	RO	0	0.03692040
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	5	75	Song	JP	0	0.01391397
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	66	75	Song	BE	0	0.21060334
2025-06-25	2025-04	Spotify	Anfa Rose	frozen tears (feat. Marwan Moussa)	QZDA42572680	199087195218	553	75	Song	CA	0	1.21429690
